start,end,today,deviceid,n1,ts_datetime,network,ts_id,ts_airtemp,ts_frc1,ts_tc1,ts_frc2,ts_tc2,ts_ntu,ts_wattemp,ts_cond,ts_ph,ts_consent,n2,ts_cont,ts_cov,ts_clean,ts_cc,n3,n4,hh_cc,n5,hh_consent,n6,hh_datetime,hh_cont,hh_cont2,hh_clean,hh_same,n7,hh_draw,hh_draw/P,hh_draw/S,hh_draw/T,hh_draw/Oth,hh_cov,hh_sun,n8,hh_airtemp,hh_frc1,hh_tc1,hh_frc2,hh_tc2,hh_ntu,hh_wattemp,hh_cond,hh_ph,n9,_id,_uuid,_submission_time,_validation_status,_index
2019-07-28T16:22:36.990+06,2019-07-29T08:25:24.609+06,2019-07-28,3.52514E+14,,2019-07-28T16:22:00.000+06,net_01,30,27.7,0.96,0.97,0.76,,0.32,27.2,305,8.15,1,,MJ,0,1,5,,,5,,1,,2019-07-29T08:21:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.2,0.19,0.09,0.04,,0.01,26.7,302,8.19,,338683,2c9a40a7-4407-425f-83eb-f16f81b3e475,2019-08-01T10:28:11,,304
2019-07-29T15:10:49.439+06,2019-07-30T07:20:34.537+06,2019-07-29,3.52514E+14,,2019-07-29T15:10:00.000+06,net_02,9,29.5,0.52,0.58,0.38,,0.01,27.8,309,8.13,1,,MJ,0,1,1,,,1,,1,,2019-07-30T07:18:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26,0.28,0.4,0.14,,0.25,26.6,318,7.95,,338684,d41dfd5f-222a-4923-b2f7-1089168f43c7,2019-08-01T10:28:13,,305
2019-07-27T09:49:13.754+06,2019-07-27T15:57:30.427+06,2019-07-27,3.52514E+14,,2019-07-27T09:49:00.000+06,net_08,14,31.1,0.31,0.34,,0.21,0.98,28.6,342,8.1,1,,MJ,0,1,5,,,5,,1,,2019-07-27T15:47:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.1,0.08,0.1,,0.14,1.75,28.5,343,8.22,,338685,7539fe35-141e-4741-a80e-6061b2d72546,2019-08-01T10:28:14,,306
2019-07-29T15:23:53.559+06,2019-07-30T07:34:10.490+06,2019-07-29,3.52514E+14,,2019-07-29T15:23:00.000+06,net_02,8,28.9,0.6,0.63,0.39,,0.01,27.6,310,8.06,1,,MJ,0,1,2,,,2,,1,,2019-07-30T07:30:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.3,0.26,0.27,0.17,,0.01,26.4,304,7.92,,338686,1afd6689-ad20-4edd-aac9-dee0fc0fba3e,2019-08-01T10:28:17,,307
2019-07-29T15:17:48.115+06,2019-07-30T07:22:26.280+06,2019-07-29,3.52514E+14,,2019-07-29T15:17:00.000+06,net_03,11,29.5,1.99,2.07,1.07,,0.05,28.1,,,1,,MJ,0,1,1,,,1,,1,,2019-07-30T07:14:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.1,1.38,1.45,0.75,,0.76,26.8,,,,338687,8f2616c9-cd18-4422-8c99-66c911a16551,2019-08-01T10:28:18,,308
2019-07-29T15:38:14.849+06,2019-07-30T07:45:16.738+06,2019-07-29,3.52514E+14,,2019-07-29T15:38:00.000+06,net_02,7,28.5,0.6,0.57,0.34,,0.01,27.9,304,8.07,1,,MJ,0,1,3,,,3,,1,,2019-07-30T07:43:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.7,0.11,0.14,0.07,,0.01,27.1,303,7.91,,338688,565a0c15-d3ce-47cc-af65-ed79f8065934,2019-08-01T10:28:20,,309
2019-07-29T15:31:44.612+06,2019-07-30T07:36:17.109+06,2019-07-29,3.52514E+14,,2019-07-29T15:31:00.000+06,net_03,12,30.6,1.95,1.97,1.01,,0.27,28.1,,,1,,MJ,0,1,2,,,2,,1,,2019-07-30T07:25:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.7,1.34,1.41,0.82,,0.98,27.3,,,,338689,3f51575c-a5d5-4a89-834f-b61cee4fb5f6,2019-08-01T10:28:22,,310
2019-07-29T15:53:12.771+06,2019-07-30T07:57:19.345+06,2019-07-29,3.52514E+14,,2019-07-29T15:53:00.000+06,net_02,6,29.2,0.55,0.59,0.39,,0.01,27.7,309,8.05,1,,MJ,0,1,4,,,4,,1,,2019-07-30T07:53:00.000+06,1,,,1,,P,1,0,0,0,1,0,,26.4,0.01,0.07,0,,0.01,26,303,7.9,,338690,ed64f11a-d905-4760-93e4-f1bc70ee774e,2019-08-01T10:28:24,,311
2019-07-28T09:02:27.900+06,2019-07-28T14:47:27.947+06,2019-07-28,3.52514E+14,,2019-07-28T09:02:00.000+06,net_08,4,26.5,1.06,1.07,,1.19,2.47,27.2,357,8.64,1,,MJ,0,1,1,,,1,,1,,2019-07-28T14:39:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.3,0.79,0.81,,0.78,0.48,27.2,386,7.26,,338691,d9b27a4b-693a-48e0-857a-d8d110a84fa6,2019-08-01T10:28:25,,312
2019-07-29T15:47:01.486+06,2019-07-30T16:13:15.168+06,2019-07-29,3.52514E+14,,2019-07-29T15:47:00.000+06,net_03,17,31.4,2.04,2.5,1.46,,0.04,27.6,,,1,,MJ,0,1,3,,,3,,1,,2019-07-30T07:41:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.3,0.54,0.58,0.32,,0.68,26.9,,,,338692,bdc3485a-fada-4c45-bde7-586cf265d068,2019-08-01T10:28:26,,313
2019-07-29T16:15:27.802+06,2019-07-30T08:10:19.547+06,2019-07-29,3.52514E+14,,2019-07-29T16:15:00.000+06,net_02,5,29.6,0.66,0.66,0.49,,0.01,27.9,309,8.02,1,,MJ,0,1,5,,,5,,1,,2019-07-30T08:03:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.1,0.32,0.37,0.26,,0.01,26.9,305,7.83,,338693,9a50cfc1-4f8d-4a0e-81f8-9fc7bea37a54,2019-08-01T10:28:28,,314
2019-07-30T15:29:56.859+06,2019-07-31T07:48:33.121+06,2019-07-30,3.52514E+14,,2019-07-30T15:30:00.000+06,net_02,11,27.5,2.33,2.27,2.42,,0.01,27.3,322,7.83,1,,MJ,0,1,1,,,1,,,,,1,,,1,,P,1,0,0,0,0,0,,25.7,1.88,1.68,1.56,,0.01,26.2,322,7.72,,338694,56080952-d52b-4f26-8db9-9f3db81f0d4d,2019-08-01T10:28:31,,315
2019-07-28T09:23:57.719+06,2019-07-28T15:02:47.756+06,2019-07-28,3.52514E+14,,2019-07-28T09:24:00.000+06,net_08,3,27.3,1.43,1.49,,1.15,0.93,27.3,349,8.23,1,,MJ,0,0,2,,,2,,1,,2019-07-28T14:53:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.9,0.87,0.91,,0.98,1.1,28.4,357,7.97,,338695,fc812d6a-8a12-48f6-af41-28dfebb3c6c8,2019-08-01T10:28:31,,316
2019-07-29T16:07:08.695+06,2019-07-30T08:10:54.198+06,2019-07-29,3.52514E+14,,2019-07-29T16:07:00.000+06,net_03,13,29.3,1.76,1.81,1.49,,0.04,27.6,,,1,,MJ,0,1,4,,,4,,1,,2019-07-30T07:57:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.7,1.3,1.34,1.44,,0.57,26.2,,,,338696,4c4281a4-5b94-47b8-adb3-d756fca27c37,2019-08-01T10:28:32,,317
2019-07-30T15:44:15.661+06,2019-07-31T07:59:58.221+06,2019-07-30,3.52514E+14,,2019-07-30T15:44:00.000+06,net_02,3,27.8,3.46,2.45,2.47,,0.01,27.2,319,7.85,1,,MJ,0,1,2,,,2,,1,,2019-07-31T07:56:00.000+06,1,,,1,,P,1,0,0,0,0,0,,25.7,2.06,2.08,1.73,,0.01,26.3,318,7.72,,338697,0e9d8eee-4f22-4b78-aed7-93015dcbd8e8,2019-08-01T10:28:34,,318
2019-07-29T16:18:00.375+06,2019-07-31T08:09:47.676+06,2019-07-29,3.52514E+14,,2019-07-29T16:18:00.000+06,net_03,14,29.1,1.87,1.9,1.86,,0.09,27.4,,,1,,MJ,0,1,5,,,5,,1,,2019-07-30T08:29:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.3,0.87,0.9,0.46,,0.63,26.6,,,,338698,29013cc4-dc89-4ba5-b8a3-c2a5f4940237,2019-08-01T10:28:34,,319
2019-07-30T15:58:26.009+06,2019-07-31T08:14:42.039+06,2019-07-30,3.52514E+14,,2019-07-30T15:58:00.000+06,net_02,4,29.2,2.69,2.59,2.41,,0.07,27.6,322,7.78,1,,MJ,0,1,3,,,3,,1,,2019-07-31T08:09:00.000+06,1,,,1,,P,1,0,0,0,0,0,,25.2,1.9,1.92,1.62,,0.09,26,318,7.6,,338699,a2bdd0d8-fda5-429e-a1b2-75bb93c29e34,2019-08-01T10:28:37,,320
2019-07-30T15:16:23.713+06,2019-07-31T09:27:31.089+06,2019-07-30,3.52514E+14,,2019-07-30T15:16:00.000+06,net_03,4,28.2,0.54,0.57,0.3,,0.92,27.3,,,1,,MJ,0,1,1,,,1,,1,,2019-07-31T08:58:00.000+06,1,,,1,,P,1,0,0,0,0,0,,25.8,0.53,0.56,0.42,,0.17,26,,,,338700,e8950301-e2bd-4fb7-95a2-1730611a23a3,2019-08-01T10:28:39,,321
2019-07-30T16:14:39.131+06,2019-07-31T08:28:25.751+06,2019-07-30,3.52514E+14,,2019-07-30T16:14:00.000+06,net_02,2,29.1,2.63,2.59,2.28,,0.01,27.4,321,7.8,1,,MJ,0,1,4,,,4,,1,,2019-07-31T08:24:00.000+06,1,,,1,,P,1,0,0,0,0,0,,25.6,2.33,2.37,2.05,,0.27,26,320,7.66,,338701,c7be7488-27fd-4df1-948b-2b5b38e3f6fd,2019-08-01T10:28:41,,322
2019-07-30T16:24:53.900+06,2019-07-31T08:40:30.001+06,2019-07-30,3.52514E+14,,2019-07-30T16:24:00.000+06,net_02,1,28.7,2.51,2.57,2.38,,0.01,27.3,319,7.8,1,,MJ,0,1,5,,,5,,1,,2019-07-31T08:35:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26,1.81,1.74,1.29,,0.01,26.1,320,7.63,,338702,34d1040c-4167-4177-99b8-a9d031034a56,2019-08-01T10:28:45,,323
2019-07-31T15:25:11.783+06,2019-08-01T07:38:33.593+06,2019-07-31,3.52514E+14,,2019-07-31T15:25:00.000+06,net_02,20,28.4,0.7,0.69,0.47,,0.01,27.4,311,7.6,1,,MJ,0,1,1,,,1,,1,,2019-08-01T07:35:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.6,0.21,0.29,0.04,,0.62,26.6,313,7.57,,338703,f82830f1-6bc6-48c7-9e03-09eba69e04d2,2019-08-01T10:28:48,,324
2019-07-31T15:33:45.481+06,2019-08-01T07:54:49.749+06,2019-07-31,3.52514E+14,,2019-07-31T15:33:00.000+06,net_02,14,28,0.55,0.57,0.5,,0.11,27.4,309,7.57,1,,MJ,0,1,2,,,2,,1,,2019-08-01T07:50:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.3,0.1,0.1,0,,1.66,26.9,314,7.57,,338704,cc020d86-4574-44a3-a4ca-f5e590d22ef5,2019-08-01T10:28:52,,325
2019-07-31T15:42:26.032+06,2019-08-01T08:05:06.942+06,2019-07-31,3.52514E+14,,2019-07-31T15:42:00.000+06,net_02,12,29,0.6,,0.5,,0.01,27.8,309,7.15,1,,MJ,0,1,3,,,3,,1,,2019-08-01T08:02:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.9,0.15,0.11,0.07,,0.07,27.6,309,7.48,,338705,368163d5-5aed-4b44-85f8-0d407048313d,2019-08-01T10:28:55,,326
2019-07-30T15:38:20.715+06,2019-07-31T09:28:38.151+06,2019-07-30,3.52514E+14,,2019-07-30T15:38:00.000+06,net_03,15,28.2,1.51,1.55,1.39,,0.51,27.4,,,1,,MJ,0,1,2,,,2,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,338706,ca548e72-f022-40d4-9a9b-2b7ae649f8ef,2019-08-01T10:28:56,,327
2019-07-28T09:41:26.480+06,2019-07-28T15:16:06.914+06,2019-07-28,3.52514E+14,,2019-07-28T09:41:00.000+06,net_08,12,27.2,1.3,1.34,,1.31,1.87,27.4,347,8.23,1,,PB,1,1,3,,,3,,1,,2019-07-28T15:03:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.4,0.6,0.64,,0.64,0.3,29.5,351,8.03,,338707,e8263197-562e-4e24-ab67-0d9d362ed3c5,2019-08-01T10:29:26,,328
2019-07-30T16:20:41.990+06,2019-07-31T08:11:26.439+06,2019-07-30,3.52514E+14,,2019-07-30T16:20:00.000+06,net_03,5,27.9,0.86,0.94,0.24,,1.63,27.4,,,1,,MJ,0,1,5,,,5,,1,,2019-07-31T08:03:00.000+06,1,,,1,,P,1,0,0,0,0,0,,25.3,0.7,0.73,0.18,,0.48,25.7,,,,338708,6581f980-4d27-4fb0-bb03-55c6d0f204f6,2019-08-01T10:30:00,,329
2019-07-28T10:22:45.981+06,2019-07-28T15:46:20.056+06,2019-07-28,3.52514E+14,,2019-07-28T10:23:00.000+06,net_08,6,27.2,1.22,1.24,,1.22,1.35,27.2,349,8.22,1,,MJ,0,1,5,,,5,,1,,2019-07-28T15:36:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.5,0.54,0.6,,0.58,0.5,27.7,346,7.88,,338709,f770af76-4487-4963-b27e-77d94c23715c,2019-08-01T10:31:01,,330
2019-07-31T15:02:09.358+06,2019-08-01T07:34:24.959+06,2019-07-31,3.52514E+14,,2019-07-31T15:02:00.000+06,net_03,2,28.6,0.63,0.71,0.49,,0.11,28.8,,,1,,MJ,0,1,1,,,1,,1,,2019-08-01T07:26:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.4,0.27,0.28,0.39,,0.33,26.8,,,,338710,5da4d3f4-992a-4965-9480-a45d138c96f2,2019-08-01T10:31:14,,331
2019-07-29T08:29:36.858+06,2019-07-29T14:36:28.529+06,2019-07-29,3.52514E+14,,2019-07-29T08:29:00.000+06,net_08,8,27.2,0.37,0.46,,0.42,2.25,28.2,349,8.07,1,,MJ,0,1,1,,,1,,1,,2019-07-29T14:29:00.000+06,0,PB,1,1,,S,0,1,0,0,1,0,,31.4,0.1,0.27,,0.26,2.77,29.3,388,8.12,,338711,016ceec6-8327-4ace-8487-30d201c87884,2019-08-01T10:31:16,,332
2019-07-29T08:49:23.471+06,2019-07-29T14:46:46.135+06,2019-07-29,3.52514E+14,,2019-07-29T08:49:00.000+06,net_08,9,29.1,0.36,0.41,,0.41,1.57,27.9,352,8.02,1,,MJ,0,0,2,,,2,,1,,2019-07-29T14:36:00.000+06,1,,,1,,P,1,0,0,0,1,0,,30.8,0.14,0.21,,0.14,0.86,29,350,8.09,,338712,ea445dbd-3e39-4d94-a218-07fc123947e7,2019-08-01T10:31:18,,333
2019-07-31T15:16:45.061+06,2019-08-01T07:46:21.002+06,2019-07-31,3.52514E+14,,2019-07-31T15:16:00.000+06,net_03,23,31.9,0.84,0.85,0.42,,0.01,27.7,,,1,,MJ,0,1,2,,,2,,1,,2019-08-01T07:38:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.1,0.2,0.21,0.31,,0.01,26.5,,,,338713,c51ac16a-15a3-4676-a304-babafd93fdeb,2019-08-01T10:31:20,,334
2019-07-29T09:00:05.857+06,2019-07-29T15:01:06.212+06,2019-07-29,3.52514E+14,,2019-07-29T09:00:00.000+06,net_08,13,28.7,0.3,0.45,,0.45,1.65,28.2,350,8.04,1,,MJ,0,1,3,,,3,,1,,2019-07-29T14:50:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.8,0.18,0.19,,0.2,0.82,29.2,348,8.2,,338714,cad9b8b1-2ead-42bb-bcf5-cedf7d922d45,2019-08-01T10:31:21,,335
2019-07-29T09:21:59.322+06,2019-07-29T15:15:34.681+06,2019-07-29,3.52514E+14,,2019-07-29T09:22:00.000+06,net_08,7,30.1,0.23,0.28,,0.23,3.23,28,350,7.98,1,,MJ,0,1,4,,,4,,1,,2019-07-29T15:06:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.2,0.04,0.09,,0.05,2.3,28.2,350,8.13,,338715,3fe0ed24-817d-45fb-a5f1-cfba7ac94b18,2019-08-01T10:31:29,,336
2019-07-31T15:32:37.639+06,2019-08-01T07:56:11.435+06,2019-07-31,3.52514E+14,,2019-07-31T15:32:00.000+06,net_03,3,29.2,0.49,0.5,0.35,,0.01,27.5,,,1,,MJ,0,1,4,,,4,,1,,2019-08-01T07:49:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.8,0.1,0.11,0.27,,0.01,26.4,,,,338716,83996fa5-126c-48f8-b19f-c87fddd0d973,2019-08-01T10:31:32,,337
2019-07-31T16:05:54.301+06,2019-08-01T08:28:50.777+06,2019-07-31,3.52514E+14,,2019-07-31T16:06:00.000+06,net_02,16,29.4,0.67,0.67,0.51,,0.01,27.5,308,7.54,1,,PB,1,1,5,,,5,,1,,2019-08-01T08:25:00.000+06,1,,,1,,P,1,0,0,0,1,0,,29.7,0.06,0.07,0.21,,0.06,27.4,303,7.28,,338717,c0cc69be-90eb-4ba0-8a66-901a835b3798,2019-08-01T10:31:37,,338
2019-07-31T15:50:11.167+06,2019-08-01T08:10:53.081+06,2019-07-31,3.52514E+14,,2019-07-31T15:50:00.000+06,net_03,6,29.3,0.85,0.89,0.42,,0.79,27.2,,,1,,MJ,0,1,5,,,5,,1,,2019-08-01T08:04:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.4,0.35,0.41,0.31,,0.01,26.8,,,,338718,ec057cae-d595-45e9-9cc2-6cf6d3906591,2019-08-01T10:31:38,,339
2019-07-29T09:34:37.743+06,2019-07-29T15:34:41.637+06,2019-07-29,3.52514E+14,,2019-07-29T09:34:00.000+06,net_08,1,28.7,0.53,0.62,,0.43,1.5,28.5,349,8.05,1,,MJ,0,0,5,,,5,,1,,2019-07-29T15:24:00.000+06,1,,,1,,P,1,0,0,0,0,0,,31.2,0.19,0.27,,0.15,1,30.1,349,8.13,,338719,b4f67157-5cd4-4447-b892-6a16943d07b9,2019-08-01T10:31:40,,340
2019-07-30T08:50:36.481+06,2019-07-30T14:54:54.302+06,2019-07-30,3.52514E+14,,2019-07-30T08:50:00.000+06,net_06,1,27.2,0.01,0.09,,0.08,0.01,27.7,477,8.1,1,,MJ,0,1,1,,,1,,1,,2019-07-30T14:28:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29,0.01,0.11,,0.1,0.01,28.2,482,7.36,,338720,83bbf292-6153-41e3-baf2-56dca966718d,2019-08-01T10:31:46,,341
2019-07-31T16:01:09.374+06,2019-08-01T08:31:03.060+06,2019-07-31,3.52514E+14,,2019-07-31T16:01:00.000+06,net_03,7,27.9,0.99,1.01,1,,0.01,27.3,,,1,,MJ,0,1,6,,,6,,1,,2019-08-01T08:17:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.8,0.41,0.43,0.27,,0.01,27.9,,,,338722,227c4136-564b-49ca-b655-e5bebacf4e58,2019-08-01T10:31:51,,342
2019-07-30T09:01:22.746+06,2019-07-30T14:48:57.749+06,2019-07-30,3.52514E+14,,2019-07-30T09:01:00.000+06,net_06,2,27.5,0.05,0.13,,0.06,0.01,27.5,471,8.07,1,,MJ,0,0,2,,,2,,1,,2019-07-30T14:39:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.7,0.03,0.08,,0.08,0.01,27.9,475,8.12,,338725,fc0f3c50-d732-4bfc-be73-512481daa796,2019-08-01T10:32:18,,343
2019-07-30T09:22:13.871+06,2019-07-30T15:02:52.283+06,2019-07-30,3.52514E+14,,2019-07-30T09:22:00.000+06,net_06,3,27,0.04,0.11,,0.12,0.01,27.7,472,8.15,1,,MJ,0,1,3,,,3,,1,,2019-07-30T14:56:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29,0.04,0.12,,0.08,0.01,27.8,472,8.18,,338729,c9e608ad-9f6a-40dc-ba44-981b8dfa7645,2019-08-01T10:32:25,,344
2019-07-30T09:45:59.873+06,2019-07-30T15:20:40.972+06,2019-07-30,3.52514E+14,,2019-07-30T09:46:00.000+06,net_06,15,15,0.06,0.16,,0.06,0.01,28.1,471,8.11,1,,PB,1,1,4,,,4,,1,,2019-07-30T15:08:00.000+06,1,,,1,,S,0,1,0,0,1,0,,28.2,0.06,0.12,,0.06,0.01,27.8,470,8.24,,338731,2147c5d4-9fd6-495b-8740-ca1268d557f6,2019-08-01T10:32:27,,345
2019-07-30T10:01:16.010+06,2019-07-30T15:36:33.947+06,2019-07-30,3.52514E+14,,2019-07-30T10:01:00.000+06,net_06,5,29.7,0.1,0.16,,0.1,0.01,28.3,474,8.12,1,,MJ,0,1,5,,,5,,1,,2019-07-30T15:24:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.2,0.03,0.1,,0.06,0.01,28.2,473,8.44,,338733,90da7d7d-6242-4a6a-91e7-70080c1931b9,2019-08-01T10:32:31,,346
2019-07-31T08:43:34.956+06,2019-07-31T14:40:44.032+06,2019-07-31,3.52514E+14,,2019-07-31T08:43:00.000+06,net_06,13,25.7,0.12,0.2,0.12,0,0.01,27.5,471,7.6,1,,PB,0,0,1,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,338736,dc40a4f3-aa61-47ed-8054-ab8ae52349aa,2019-08-01T10:32:39,,347
2019-07-31T09:02:05.715+06,2019-07-31T14:49:09.092+06,2019-07-31,3.52514E+14,,2019-07-31T09:02:00.000+06,net_06,14,27.5,0.04,0.12,,0.09,0.01,27.1,470,7.51,1,,MJ,0,0,2,,,2,,1,,2019-07-31T14:41:00.000+06,1,,,1,,P,1,0,0,0,0,0,,31.2,0.01,0.05,,0.14,0.01,20.9,475,7.65,,338737,eb66df07-2778-410a-8633-2c105543fed9,2019-08-01T10:32:49,,348
2019-07-30T16:02:55.160+06,2019-07-31T09:25:50.627+06,2019-07-30,3.52514E+14,,2019-07-30T16:03:00.000+06,net_03,16,27.8,0.75,0.78,0.38,,0.45,27.2,,,1,,MJ,0,1,4,,,4,,1,,2019-07-31T08:32:00.000+06,1,,,1,,P,1,0,0,0,0,0,,25.3,0.17,0.2,0.28,,0.91,26.1,,,,338739,16c9091c-81ca-4e25-8892-88235e4337a5,2019-08-01T10:32:52,,349
2019-07-31T09:22:23.747+06,2019-07-31T15:07:55.335+06,2019-07-31,3.52514E+14,,2019-07-31T09:22:00.000+06,net_05,7,27.6,0.7,0.77,,0.78,0.01,27.1,293,8.04,1,,MJ,0,1,3,,,3,,1,,2019-07-31T14:58:00.000+06,1,,,1,,P,1,0,0,0,0,0,,31.2,0.4,0.4,,0.38,0.01,29.3,295,8.12,,338740,1de53fb4-33b4-43d7-9864-7ff16012d178,2019-08-01T10:32:52,,350
2019-07-30T16:29:55.292+06,2019-07-31T08:10:45.410+06,2019-07-30,3.52514E+14,,2019-07-30T16:31:00.000+06,net_03,1,26.8,0.94,1.06,0.28,,0.95,27.9,,,1,,MJ,0,1,6,,,6,,1,,2019-07-31T07:24:00.000+06,1,,,1,,P,1,0,0,0,0,0,,25.6,0.15,0.18,0.09,,1.6,26.4,,,,338741,4ab5e4c4-b5db-48ac-b136-94d430b900b5,2019-08-01T10:32:55,,351
2019-07-31T09:38:41.385+06,2019-07-31T15:20:10.019+06,2019-07-31,3.52514E+14,,2019-07-31T09:38:00.000+06,net_05,13,27.6,0.76,0.77,,0.71,0.01,27.4,293,8.07,1,,MJ,0,1,4,,,4,,1,,2019-07-31T15:08:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29,0.35,0.37,,0.32,0.01,29.9,295,8.06,,338742,01716d9c-246f-4374-a1bb-a9df3d514621,2019-08-01T10:32:55,,352
2019-07-31T15:52:12.162+06,2019-08-01T08:15:07.501+06,2019-07-31,3.52514E+14,,2019-07-31T15:52:00.000+06,net_02,13,28.8,0.58,0.59,0.37,,0.09,27.7,309,7.59,1,,MJ,0,1,4,,,4,,1,,2019-08-01T08:12:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.1,0.06,0.1,0.03,,0.01,27.4,310,7.42,,338743,6fbda40c-527f-4869-b41a-a3a95a64964d,2019-08-01T10:32:55,,353
2019-07-31T09:52:00.233+06,2019-07-31T15:31:42.865+06,2019-07-31,3.52514E+14,,2019-07-31T09:52:00.000+06,net_05,5,28.7,0.65,0.67,,0.7,0.01,27.9,291,8.04,1,,MJ,0,1,5,,,5,,1,,2019-07-31T15:26:00.000+06,0,PB,1,1,,S,0,1,0,0,1,0,,31.4,0.54,0.55,,0.49,0.01,29.1,296,8.1,,338744,9f8946ad-7d7f-41f1-a985-4bba54dbb74c,2019-08-01T10:32:58,,354
2019-08-01T08:43:01.313+06,2019-08-01T14:36:06.451+06,2019-08-01,3.52514E+14,,2019-08-01T08:43:00.000+06,net_06,10,26.6,0.33,0.37,,0.31,0.01,27.7,477,8.14,1,,MJ,0,1,1,,,1,,1,,2019-08-01T14:27:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29,0.02,0.14,,0.11,0.01,28.1,472,8.23,,338745,69d9de8b-08dd-4eb0-add6-611b9f4b07d7,2019-08-01T10:33:01,,355
2019-08-01T09:05:52.416+06,2019-08-01T14:47:20.974+06,2019-08-01,3.52514E+14,,2019-08-01T09:05:00.000+06,net_06,9,28,0.27,0.32,,0.32,0.01,27.9,473,8.14,1,,PB,0,1,2,,,2,,1,,2019-08-01T14:39:00.000+06,1,,,1,,S,0,1,0,0,0,0,,28.5,0.05,0.1,,,0.01,27.9,475,8.15,,338746,a2e56b4c-1ca8-45c9-8079-b2cc770e0d93,2019-08-01T10:33:04,,356
2019-08-01T09:23:43.002+06,2019-08-01T14:58:31.554+06,2019-08-01,3.52514E+14,,2019-08-01T09:23:00.000+06,net_06,12,28.2,0.22,0.27,,0.23,0.01,27.6,469,8.06,1,,MJ,0,1,3,,,3,,1,,2019-08-01T14:50:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.5,0.02,0.08,,0.05,0.01,28.1,471,8.03,,338747,8e8b27bd-c24b-4abd-a37b-2a346d0ea91d,2019-08-01T10:33:07,,357
2019-08-01T09:42:31.522+06,2019-08-01T15:09:11.611+06,2019-08-01,3.52514E+14,,2019-08-01T09:42:00.000+06,net_06,8,28.6,0.4,0.47,,0.34,0.01,28.1,474,8.13,1,,MJ,0,1,4,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,338748,4e6c2e18-13bb-41dc-9c25-e66dcc5b635d,2019-08-01T10:33:19,,358
2019-08-01T09:57:12.238+06,2019-08-01T15:17:58.825+06,2019-08-01,3.52514E+14,,2019-08-01T09:57:00.000+06,net_06,7,29.1,0.43,0.5,,0.48,0.01,28.2,472,8.09,1,,MJ,0,1,5,,,5,,1,,2019-08-01T15:10:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.4,0.05,0.12,,0.06,0.01,28.8,475,8.19,,338749,458eb61a-607b-4e58-8101-3f4e8afbb8ba,2019-08-01T10:33:25,,359
2019-07-27T09:24:54.138+06,2019-07-27T15:23:45.721+06,2019-07-27,3.52514E+14,,2019-07-27T09:24:00.000+06,net_08,2,29.7,0.11,0.18,,0.14,0.45,28.7,346,8.13,1,,MJ,0,1,3,,,3,,1,,2019-07-27T15:15:00.000+06,1,,,1,,P,1,0,0,0,0,0,,31.2,0.08,0.17,,0.08,0.53,29.7,348,8.22,,338750,2a4e0529-9259-448d-81ad-987fb9bd0178,2019-08-01T10:34:39,,360
